customer_id,customer_name,age,gender,city,state,account_type,join_date,balance,age_group
C00868,Dharmajan Toor,27,Male,Chennai,Tamil Nadu,Savings,2022-08-22,456692,21-30
C00869,Armaan Chaudhary,31,Female,Coimbatore,Tamil Nadu,Current,2022-11-19,478990,31-40
C00870,Mamooty Sur,60,Female,Hyderabad,Telangana,Savings,2024-06-07,205361,51-60
C00871,Vihaan Sinha,42,Male,Kochi,Kerala,Savings,2024-10-15,220122,41-50
C00872,Navya Thakkar,50,Female,Hyderabad,Telangana,Current,2022-06-23,371707,41-50
C00873,Shamik Reddy,51,Female,Kochi,Kerala,Savings,2021-10-01,69274,51-60
C00874,Dhanuk Kulkarni,24,Male,Coimbatore,Tamil Nadu,Savings,2023-02-17,228118,21-30
C00875,Rati Bhagat,51,Female,Mumbai,Maharashtra,Savings,2024-04-21,330509,51-60
C00876,Manjari Saraf,43,Male,Hyderabad,Telangana,Savings,2023-04-16,263272,41-50
C00877,Umang Sanghvi,28,Female,Hyderabad,Telangana,Current,2023-08-07,34102,21-30
C00878,Ela Thaker,37,Female,Chennai,Tamil Nadu,Savings,2024-05-08,379396,31-40
C00879,Diya Loke,54,Male,Kochi,Kerala,Current,2021-12-21,282157,51-60
C00880,Samaira Soni,60,Male,Mumbai,Maharashtra,Current,2024-10-07,356928,51-60
C00881,Kartik Tripathi,36,Female,Pune,Maharashtra,Current,2024-04-25,357975,31-40
C00882,Nishith Bahri,45,Male,Pune,Maharashtra,Savings,2025-07-30,16105,41-50
C00883,Raunak Gupta,31,Female,Pune,Maharashtra,Current,2022-09-20,465824,31-40
C00884,Elakshi Sachdev,25,Female,Coimbatore,Tamil Nadu,Current,2025-06-12,136296,21-30
C00885,Amani Hegde,38,Male,Bangalore,Karnataka,Savings,2026-01-12,298618,31-40
C00886,Alia Sampath,45,Female,Pune,Maharashtra,Savings,2024-06-13,51329,41-50
C00887,Nishith Sen,49,Female,Hyderabad,Telangana,Savings,2024-09-18,459099,41-50
C00888,Vihaan Sha,49,Female,Hyderabad,Telangana,Savings,2023-07-24,270766,41-50
C00889,Mishti Sankaran,22,Male,Pune,Maharashtra,Current,2022-09-04,226184,21-30
C00890,Pari Vala,56,Male,Chennai,Tamil Nadu,Savings,2021-09-28,425122,51-60
C00891,Eshani Bera,60,Female,Mumbai,Maharashtra,Savings,2022-05-15,353196,51-60
C00892,Reyansh Thakkar,50,Female,Pune,Maharashtra,Current,2024-10-17,442700,41-50
C00893,Prerak Wadhwa,35,Female,Chennai,Tamil Nadu,Current,2023-05-14,303680,31-40
C00894,Neelofar Bhavsar,60,Female,Kochi,Kerala,Current,2021-06-09,385344,51-60
C00895,Kavya Wadhwa,28,Male,Hyderabad,Telangana,Savings,2024-12-23,11151,21-30
C00896,Madhav Golla,43,Female,Bangalore,Karnataka,Current,2022-11-14,378100,41-50
C00897,Akarsh Varma,23,Male,Chennai,Tamil Nadu,Current,2024-08-26,83635,21-30
C00898,Alia Bhatnagar,47,Male,Kochi,Kerala,Current,2023-06-14,330262,41-50
C00899,Reyansh Kata,33,Male,Coimbatore,Tamil Nadu,Current,2023-02-03,123030,31-40
C00900,Kanav Vig,33,Female,Hyderabad,Telangana,Savings,2024-10-20,406964,31-40
C00901,Ryan Ranganathan,23,Male,Hyderabad,Telangana,Current,2025-10-17,249802,21-30
C00902,Shalv Kara,58,Male,Pune,Maharashtra,Current,2021-07-11,12274,51-60
C00903,Romil Dugar,24,Female,Mumbai,Maharashtra,Current,2021-10-23,494636,21-30
C00904,Piya Tak,32,Male,Mumbai,Maharashtra,Savings,2024-08-26,64292,31-40
C00905,Aarna Borra,59,Female,Hyderabad,Telangana,Current,2021-08-18,229500,51-60
C00906,Anaya Iyer,36,Female,Mumbai,Maharashtra,Current,2021-08-27,189756,31-40
C00907,Saksham Tiwari,49,Male,Bangalore,Karnataka,Savings,2025-09-21,226397,41-50
C00908,Aradhya Jhaveri,53,Female,Mumbai,Maharashtra,Current,2025-08-24,383227,51-60
C00909,Vritika Gara,56,Male,Pune,Maharashtra,Savings,2025-07-06,119949,51-60
C00910,Nirvaan Sodhi,39,Female,Mumbai,Maharashtra,Savings,2022-12-01,382452,31-40
C00911,Adah Jha,32,Female,Pune,Maharashtra,Savings,2025-07-20,408865,31-40
C00912,Elakshi Dalal,56,Female,Bangalore,Karnataka,Current,2023-05-23,363497,51-60
C00913,Yashvi Jha,55,Female,Pune,Maharashtra,Current,2024-03-13,433784,51-60
C00914,Nehmat Basak,54,Male,Chennai,Tamil Nadu,Savings,2025-04-14,209685,51-60
C00915,Saksham Yadav,24,Male,Coimbatore,Tamil Nadu,Savings,2026-03-24,149973,21-30
C00916,Vardaniya Batra,31,Female,Kochi,Kerala,Current,2022-05-29,86770,31-40
C00917,Vihaan Basu,24,Female,Kochi,Kerala,Savings,2022-12-23,405100,21-30
C00918,Baiju Dyal,23,Female,Mumbai,Maharashtra,Current,2024-09-15,63729,21-30
C00919,Mannat Kadakia,56,Male,Mumbai,Maharashtra,Current,2026-04-16,134568,51-60
C00920,Yashvi Sekhon,39,Male,Mumbai,Maharashtra,Current,2025-04-02,213190,31-40
C00921,Shanaya Thaker,41,Male,Hyderabad,Telangana,Savings,2025-11-24,399897,41-50
C00922,Taran Bala,33,Female,Bangalore,Karnataka,Savings,2023-12-31,487881,31-40
C00923,Ahana  Kibe,44,Male,Pune,Maharashtra,Savings,2023-11-07,164233,41-50
C00924,Vardaniya Ranganathan,32,Male,Hyderabad,Telangana,Savings,2022-02-04,101118,31-40
C00925,Aradhya Bahl,53,Male,Pune,Maharashtra,Current,2022-04-20,31304,51-60
C00926,Ojas Venkataraman,38,Female,Hyderabad,Telangana,Savings,2021-10-01,94373,31-40
C00927,Eva Dey,37,Male,Mumbai,Maharashtra,Current,2021-12-10,254491,31-40
C00928,Shaan D’Alia,30,Male,Pune,Maharashtra,Savings,2025-04-01,496868,21-30
C00929,Keya Bail,59,Male,Bangalore,Karnataka,Current,2025-07-26,267189,51-60
C00930,Akarsh Chana,57,Female,Kochi,Kerala,Savings,2026-03-01,421058,51-60
C00931,Kartik Devan,41,Male,Pune,Maharashtra,Savings,2023-11-08,282947,41-50
C00932,Ivan Raman,53,Male,Chennai,Tamil Nadu,Current,2024-03-26,294730,51-60
C00933,Zaina Kapoor,46,Male,Mumbai,Maharashtra,Current,2024-06-22,125971,41-50
C00934,Anahita Rama,42,Female,Coimbatore,Tamil Nadu,Current,2024-11-30,163917,41-50
C00935,Tiya Kala,60,Female,Coimbatore,Tamil Nadu,Savings,2023-09-30,70147,51-60
C00936,Rati Kota,43,Female,Pune,Maharashtra,Savings,2021-11-11,484216,41-50
C00937,Anvi Barman,60,Male,Pune,Maharashtra,Savings,2021-07-13,367853,51-60
C00938,Samiha Ramesh,45,Male,Bangalore,Karnataka,Current,2025-12-09,144527,41-50
C00939,Myra Tiwari,39,Male,Mumbai,Maharashtra,Current,2022-11-30,279646,31-40
C00940,Tushar Shenoy,53,Female,Kochi,Kerala,Current,2026-02-08,32990,51-60
C00941,Jivin Lalla,33,Female,Bangalore,Karnataka,Savings,2025-08-10,60308,31-40
C00942,Sara Bir,55,Male,Coimbatore,Tamil Nadu,Savings,2021-05-15,120510,51-60
C00943,Taran Sachar,34,Female,Pune,Maharashtra,Savings,2023-08-24,117782,31-40
C00944,Jayan Bhagat,48,Male,Mumbai,Maharashtra,Savings,2026-03-22,22453,41-50
C00945,Saira Saran,42,Male,Hyderabad,Telangana,Savings,2025-03-17,48403,41-50
C00946,Suhana Kade,32,Female,Chennai,Tamil Nadu,Savings,2022-04-18,311445,31-40
C00947,Zaina Sodhi,35,Female,Kochi,Kerala,Current,2023-01-09,213440,31-40
C00948,Misha Hora,46,Female,Hyderabad,Telangana,Current,2021-09-24,18855,41-50
C00949,Advika Chand,28,Male,Hyderabad,Telangana,Savings,2024-03-13,406341,21-30
C00950,Nehmat Majumdar,58,Male,Pune,Maharashtra,Savings,2021-10-15,197537,51-60
C00951,Fateh Datta,27,Female,Mumbai,Maharashtra,Current,2023-02-11,328015,21-30
C00952,Yashvi Suri,39,Female,Chennai,Tamil Nadu,Current,2021-06-24,217153,31-40
C00953,Hazel Tara,22,Female,Kochi,Kerala,Savings,2026-03-11,289690,21-30
C00954,Jhanvi Kala,29,Female,Coimbatore,Tamil Nadu,Current,2026-03-24,342422,21-30
C00955,Azad Dhar,40,Female,Coimbatore,Tamil Nadu,Savings,2023-08-12,300206,31-40
C00956,Drishya Swaminathan,56,Male,Kochi,Kerala,Savings,2022-10-25,31901,51-60
C00957,Ryan Bhardwaj,57,Female,Chennai,Tamil Nadu,Savings,2021-10-05,169745,51-60
C00958,Baiju Vora,43,Male,Coimbatore,Tamil Nadu,Current,2022-04-09,484809,41-50
C00959,Sana Bakshi,53,Male,Pune,Maharashtra,Savings,2021-05-26,106465,51-60
C00960,Jhanvi Varty,60,Female,Coimbatore,Tamil Nadu,Savings,2023-12-21,70095,51-60
C00961,Vivaan Shan,57,Male,Coimbatore,Tamil Nadu,Current,2021-10-01,347995,51-60
C00962,Tanya Lata,25,Female,Mumbai,Maharashtra,Savings,2022-04-08,141432,21-30
C00963,Dharmajan Sengupta,33,Female,Chennai,Tamil Nadu,Current,2023-08-26,197243,31-40
C00964,Nehmat Dave,36,Male,Coimbatore,Tamil Nadu,Current,2023-07-25,334804,31-40
C00965,Ojas Srivastava,33,Female,Chennai,Tamil Nadu,Current,2023-06-24,246268,31-40
C00966,Ivan Arora,60,Female,Bangalore,Karnataka,Savings,2021-06-05,306512,51-60
C00967,Kiara Halder,44,Female,Mumbai,Maharashtra,Current,2023-06-04,98415,41-50
C00968,Miraya Dugar,41,Male,Chennai,Tamil Nadu,Savings,2021-11-14,383397,41-50
C00969,Ira Sanghvi,48,Female,Pune,Maharashtra,Current,2025-05-06,80414,41-50
C00970,Mahika Ganguly,42,Female,Pune,Maharashtra,Current,2023-02-01,243495,41-50
C00971,Shamik Dua,40,Female,Bangalore,Karnataka,Savings,2022-04-07,102154,31-40
C00972,Miraya Kota,59,Male,Pune,Maharashtra,Current,2021-10-14,460213,51-60
C00973,Shalv Anne,29,Male,Kochi,Kerala,Current,2024-12-23,394588,21-30
C00974,Armaan Goel,25,Male,Pune,Maharashtra,Savings,2025-09-20,455428,21-30
C00975,Hridaan Chakrabarti,22,Female,Mumbai,Maharashtra,Savings,2021-07-15,485164,21-30
C00976,Divyansh Sachar,56,Female,Chennai,Tamil Nadu,Current,2024-06-28,352836,51-60
C00977,Mamooty Dube,30,Female,Kochi,Kerala,Current,2025-11-20,127076,21-30
C00978,Gokul Jayaraman,58,Female,Kochi,Kerala,Savings,2025-05-18,253637,51-60
C00979,Khushi Virk,53,Male,Mumbai,Maharashtra,Current,2023-07-06,200770,51-60
C00980,Samiha Ramakrishnan,21,Male,Mumbai,Maharashtra,Savings,2022-06-27,406994,21-30
C00981,Misha Babu,29,Female,Mumbai,Maharashtra,Savings,2022-10-29,103923,21-30
C00982,Khushi Dutta,57,Male,Mumbai,Maharashtra,Current,2025-04-01,198112,51-60
C00983,Sana Wadhwa,35,Female,Chennai,Tamil Nadu,Savings,2025-01-13,42957,31-40
C00984,Anahi Tella,44,Male,Bangalore,Karnataka,Savings,2022-12-11,360531,41-50
C00985,Drishya Mannan,54,Female,Coimbatore,Tamil Nadu,Current,2024-01-04,256244,51-60
C00986,Raghav Kalla,23,Male,Hyderabad,Telangana,Current,2025-02-27,64119,21-30
C00987,Eva Mallick,54,Female,Pune,Maharashtra,Current,2021-12-15,313369,51-60
C00988,Nishith Sangha,57,Male,Mumbai,Maharashtra,Current,2024-02-18,352714,51-60
C00989,Aarav Dixit,44,Male,Hyderabad,Telangana,Current,2023-05-13,207304,41-50
C00990,Amani Bhalla,54,Female,Coimbatore,Tamil Nadu,Current,2024-02-27,438467,51-60
C00991,Neysa Chauhan,43,Female,Kochi,Kerala,Current,2023-03-21,475133,41-50
C00992,Stuvan Krish,21,Male,Mumbai,Maharashtra,Current,2025-04-29,96825,21-30
C00993,Lavanya Kanda,25,Female,Coimbatore,Tamil Nadu,Savings,2023-03-15,88769,21-30
C00994,Saira Dar,31,Female,Coimbatore,Tamil Nadu,Savings,2025-04-11,356611,31-40
C00995,Mehul Kulkarni,47,Female,Coimbatore,Tamil Nadu,Savings,2024-12-08,262453,41-50
C00996,Akarsh Biswas,51,Female,Pune,Maharashtra,Savings,2021-10-20,319744,51-60
C00997,Reyansh Ramachandran,47,Male,Coimbatore,Tamil Nadu,Savings,2025-12-13,32620,41-50
C00998,Saanvi Dara,57,Male,Coimbatore,Tamil Nadu,Savings,2023-10-11,340060,51-60
C00999,Umang Sha,23,Male,Mumbai,Maharashtra,Savings,2022-01-29,97210,21-30
C01000,Prerak Khanna,32,Female,Bangalore,Karnataka,Savings,2023-12-03,470591,31-40
C01001,Seher Agrawal,39,Male,Pune,Maharashtra,Savings,2024-10-02,245511,31-40
C01002,Tarini Chatterjee,51,Female,Mumbai,Maharashtra,Savings,2023-06-18,125009,51-60
C01003,Dharmajan Raj,47,Male,Kochi,Kerala,Savings,2022-03-12,336742,41-50
C01004,Nirvaan Ganesan,53,Female,Pune,Maharashtra,Savings,2023-09-05,389682,51-60
C01005,Dhanush Amble,42,Female,Pune,Maharashtra,Savings,2023-10-09,130488,41-50
C01006,Heer Verma,45,Male,Hyderabad,Telangana,Savings,2023-09-02,18683,41-50
C01007,Damini Kannan,54,Female,Coimbatore,Tamil Nadu,Savings,2023-01-07,327462,51-60
C01008,Vardaniya Gill,32,Female,Chennai,Tamil Nadu,Savings,2025-09-13,470195,31-40
C01009,Yashvi Brar,55,Male,Kochi,Kerala,Savings,2021-06-23,262833,51-60
C01010,Diya Sinha,29,Male,Pune,Maharashtra,Current,2022-07-06,283701,21-30
C01011,Shamik Hans,44,Male,Hyderabad,Telangana,Current,2022-08-07,130316,41-50
C01012,Anahi Bhatti,51,Female,Kochi,Kerala,Current,2024-05-17,318830,51-60
C01013,Shamik Sheth,57,Male,Kochi,Kerala,Current,2021-11-06,80193,51-60
C01014,Kartik Bajwa,51,Male,Bangalore,Karnataka,Savings,2022-02-16,158513,51-60
C01015,Ranbir Sawhney,55,Female,Mumbai,Maharashtra,Current,2023-07-18,109101,51-60
C01016,Aradhya Ramakrishnan,21,Male,Chennai,Tamil Nadu,Savings,2026-01-29,206623,21-30
C01017,Alisha Sarkar,34,Female,Pune,Maharashtra,Current,2022-10-12,199933,31-40
C01018,Lagan Zacharia,30,Female,Chennai,Tamil Nadu,Current,2023-10-14,146997,21-30
C01019,Neelofar Bath,55,Female,Kochi,Kerala,Current,2023-04-02,330801,51-60
C01020,Rohan Shukla,46,Male,Bangalore,Karnataka,Current,2023-09-13,299461,41-50
C01021,Charvi Dani,56,Female,Kochi,Kerala,Savings,2023-12-14,204098,51-60
C01022,Keya Sundaram,56,Female,Mumbai,Maharashtra,Current,2022-08-24,170774,51-60
C01023,Abram Yohannan,43,Female,Mumbai,Maharashtra,Savings,2024-07-22,458265,41-50
C01024,Diya Basak,28,Male,Kochi,Kerala,Current,2023-12-21,420574,21-30
C01025,Aniruddh Dara,31,Male,Pune,Maharashtra,Savings,2022-11-27,276518,31-40
C01026,Kabir Sandal,42,Male,Hyderabad,Telangana,Savings,2024-11-07,214002,41-50
C01027,Anika Raj,21,Male,Pune,Maharashtra,Savings,2026-01-14,257290,21-30
C01028,Ryan Shan,48,Male,Mumbai,Maharashtra,Savings,2022-12-19,147935,41-50
C01029,Parinaaz Saxena,44,Male,Coimbatore,Tamil Nadu,Savings,2024-01-09,389843,41-50
C01030,Dhanush Sagar,46,Female,Hyderabad,Telangana,Savings,2025-05-10,415593,41-50
C01031,Madhav Chawla,32,Female,Kochi,Kerala,Current,2025-02-23,15615,31-40
C01032,Chirag Aurora,54,Female,Coimbatore,Tamil Nadu,Savings,2021-07-29,27620,51-60
C01033,Samiha Kunda,59,Male,Kochi,Kerala,Savings,2024-12-24,363382,51-60
C01034,Drishya Doctor,44,Male,Chennai,Tamil Nadu,Savings,2025-06-26,92546,41-50
C01035,Taimur Suresh,38,Female,Chennai,Tamil Nadu,Current,2021-12-01,361095,31-40
C01036,Sana Bhatnagar,46,Male,Hyderabad,Telangana,Savings,2024-10-16,396361,41-50
C01037,Dhanush Dayal,25,Male,Pune,Maharashtra,Current,2025-04-22,390705,21-30
C01038,Aarush Kaur,56,Female,Kochi,Kerala,Current,2022-12-25,437564,51-60
C01039,Taran Dhawan,35,Male,Bangalore,Karnataka,Current,2022-10-13,497437,31-40
C01040,Myra Choudhary,57,Male,Hyderabad,Telangana,Current,2025-08-27,101768,51-60
C01041,Azad Ganguly,53,Male,Hyderabad,Telangana,Savings,2025-12-01,273805,51-60
C01042,Kaira Thakur,42,Male,Bangalore,Karnataka,Current,2022-09-02,469335,41-50
C01043,Shray Sawhney,57,Female,Mumbai,Maharashtra,Current,2021-05-22,207698,51-60
C01044,Gokul Agarwal,51,Male,Mumbai,Maharashtra,Current,2024-05-24,416637,51-60
C01045,Himmat Ramachandran,50,Male,Hyderabad,Telangana,Current,2023-04-16,70958,41-50
C01046,Miraan Ram,25,Female,Bangalore,Karnataka,Savings,2021-06-07,364897,21-30
C01047,Vivaan Hayre,35,Female,Pune,Maharashtra,Current,2024-08-25,195124,31-40
C01048,Priyansh Venkataraman,55,Male,Mumbai,Maharashtra,Current,2022-11-14,140158,51-60
C01049,Suhana Mall,26,Female,Bangalore,Karnataka,Current,2024-06-05,49860,21-30
C01050,Raunak Talwar,32,Female,Mumbai,Maharashtra,Current,2025-04-08,195355,31-40
C01051,Biju Gade,57,Female,Coimbatore,Tamil Nadu,Savings,2024-04-10,401200,51-60
C01052,Mishti Borah,33,Female,Pune,Maharashtra,Savings,2025-07-29,133134,31-40
C01053,Advika Wason,36,Female,Pune,Maharashtra,Savings,2022-06-03,130170,31-40
C01054,Biju Wali,36,Female,Coimbatore,Tamil Nadu,Savings,2024-08-26,418388,31-40
C01055,Reyansh Ravi,28,Male,Chennai,Tamil Nadu,Current,2024-05-07,331822,21-30
C01056,Raghav Tank,55,Male,Chennai,Tamil Nadu,Current,2022-02-10,204613,51-60
C01057,Jayesh Bath,41,Female,Mumbai,Maharashtra,Current,2024-06-20,267323,41-50
C01058,Faiyaz Mane,53,Female,Coimbatore,Tamil Nadu,Current,2023-02-24,126440,51-60
C01059,Badal Ganesh,57,Male,Kochi,Kerala,Savings,2021-07-24,285636,51-60
C01060,Adah Chhabra,48,Female,Kochi,Kerala,Savings,2021-07-13,273441,41-50
C01061,Vritika Iyengar,46,Male,Bangalore,Karnataka,Current,2025-04-16,73107,41-50
C01062,Lavanya Shetty,54,Female,Pune,Maharashtra,Current,2023-12-31,371344,51-60
C01063,Tejas Chauhan,21,Male,Chennai,Tamil Nadu,Current,2024-05-05,314615,21-30
C01064,Ishaan Guha,41,Female,Chennai,Tamil Nadu,Current,2023-07-23,108121,41-50
C01065,Romil Ben,37,Male,Mumbai,Maharashtra,Current,2021-09-13,257120,31-40
C01066,Lavanya Solanki,42,Female,Mumbai,Maharashtra,Savings,2026-04-06,271499,41-50
C01067,Mohanlal Zachariah,34,Female,Hyderabad,Telangana,Current,2021-12-10,201406,31-40
C01068,Emir Suresh,46,Female,Kochi,Kerala,Current,2023-06-18,104313,41-50
C01069,Aradhya Wagle,29,Male,Mumbai,Maharashtra,Savings,2022-01-17,387914,21-30
C01070,Kaira Sathe,36,Female,Bangalore,Karnataka,Current,2022-06-26,112793,31-40
C01071,Hridaan Raju,30,Female,Coimbatore,Tamil Nadu,Savings,2025-05-11,102593,21-30
C01072,Veer Dua,52,Male,Hyderabad,Telangana,Current,2026-01-22,421740,51-60
C01073,Shaan Soni,40,Female,Hyderabad,Telangana,Savings,2025-09-30,218877,31-40
C01074,Raunak Ram,31,Male,Chennai,Tamil Nadu,Savings,2021-05-27,436675,31-40
C01075,Tarini Sant,51,Male,Bangalore,Karnataka,Current,2023-06-18,400381,51-60
C01076,Akarsh Wagle,37,Female,Bangalore,Karnataka,Current,2025-07-24,303784,31-40
C01077,Kaira Khurana,37,Female,Mumbai,Maharashtra,Savings,2022-05-07,225881,31-40
C01078,Dhanuk Sha,43,Male,Chennai,Tamil Nadu,Savings,2022-12-08,419106,41-50
C01079,Zain Singh,43,Female,Bangalore,Karnataka,Current,2025-11-17,416189,41-50
C01080,Pranay Kashyap,49,Male,Pune,Maharashtra,Current,2023-04-18,331736,41-50
C01081,Shlok Setty,50,Male,Bangalore,Karnataka,Savings,2024-12-30,345848,41-50
C01082,Madhup Bakshi,42,Female,Kochi,Kerala,Current,2025-05-06,455068,41-50
C01083,Shalv Manne,26,Male,Chennai,Tamil Nadu,Current,2023-11-24,129651,21-30
C01084,Sahil Kadakia,41,Female,Bangalore,Karnataka,Current,2021-09-16,327396,41-50
C01085,Biju Madan,46,Female,Pune,Maharashtra,Current,2022-01-09,419455,41-50
C01086,Raunak Keer,44,Female,Kochi,Kerala,Current,2025-01-27,97722,41-50
C01087,Saksham Lall,22,Male,Coimbatore,Tamil Nadu,Savings,2024-07-04,357090,21-30
C01088,Keya Varughese,26,Male,Bangalore,Karnataka,Savings,2023-04-26,218166,21-30
C01089,Vardaniya Choudhary,27,Male,Chennai,Tamil Nadu,Current,2025-07-18,297537,21-30
C01090,Sahil Rama,22,Female,Chennai,Tamil Nadu,Savings,2022-02-10,64488,21-30
C01091,Nirvi Bawa,60,Male,Bangalore,Karnataka,Savings,2025-05-06,353320,51-60
C01092,Umang Ramanathan,40,Male,Hyderabad,Telangana,Savings,2023-07-04,396711,31-40
C01093,Ahana  Dani,49,Male,Bangalore,Karnataka,Savings,2023-02-13,286164,41-50
C01094,Inaaya  Tank,31,Male,Kochi,Kerala,Savings,2025-02-06,357890,31-40
C01095,Sahil Iyer,41,Female,Bangalore,Karnataka,Current,2024-01-23,466601,41-50
C01096,Drishya Cheema,38,Female,Mumbai,Maharashtra,Savings,2024-07-08,375755,31-40
C01097,Shaan Sur,32,Female,Mumbai,Maharashtra,Current,2026-02-07,284443,31-40
C01098,Hrishita Kota,55,Female,Pune,Maharashtra,Current,2023-11-20,262524,51-60
C01099,Himmat Khosla,35,Male,Mumbai,Maharashtra,Current,2022-11-17,171411,31-40
C01100,Saanvi Date,47,Female,Bangalore,Karnataka,Savings,2024-02-17,169159,41-50
C01101,Sara Sethi,21,Male,Chennai,Tamil Nadu,Current,2025-07-20,160346,21-30
C01102,Faiyaz Swamy,55,Male,Hyderabad,Telangana,Current,2023-03-30,406085,51-60
C01103,Amira Borra,40,Male,Hyderabad,Telangana,Current,2024-09-07,428363,31-40
C01104,Aaina Vig,59,Male,Bangalore,Karnataka,Savings,2021-06-04,297421,51-60
C01105,Gatik Som,33,Female,Bangalore,Karnataka,Current,2025-01-25,216963,31-40
C01106,Shamik Sibal,31,Female,Coimbatore,Tamil Nadu,Current,2025-09-23,125653,31-40
C01107,Indrajit Chakrabarti,26,Female,Bangalore,Karnataka,Savings,2024-05-04,280852,21-30
C01108,Prerak Tara,60,Female,Kochi,Kerala,Current,2025-04-25,349978,51-60
C01109,Kiaan Ganesan,55,Female,Pune,Maharashtra,Current,2026-01-08,108566,51-60
C01110,Faiyaz Kant,25,Male,Kochi,Kerala,Savings,2024-03-06,161831,21-30
C01111,Himmat Khosla,50,Female,Chennai,Tamil Nadu,Current,2023-04-05,377249,41-50
C01112,Prerak Chander,52,Male,Mumbai,Maharashtra,Current,2024-05-07,20168,51-60
C01113,Prerak Hayre,24,Male,Coimbatore,Tamil Nadu,Savings,2023-01-10,63620,21-30
C01114,Adira Chatterjee,38,Male,Bangalore,Karnataka,Current,2025-04-22,391213,31-40
C01115,Kartik Bansal,35,Male,Chennai,Tamil Nadu,Savings,2021-05-20,17720,31-40
C01116,Ritvik Dutt,34,Female,Hyderabad,Telangana,Current,2024-12-01,173355,31-40
C01117,Nitya Sawhney,52,Female,Kochi,Kerala,Current,2022-10-22,375394,51-60
C01118,Eva Wadhwa,23,Female,Kochi,Kerala,Savings,2022-12-11,452261,21-30
C01119,Prisha Barad,30,Male,Kochi,Kerala,Current,2026-01-01,416665,21-30
C01120,Kavya Ratta,25,Female,Hyderabad,Telangana,Savings,2024-02-07,110764,21-30
C01121,Ira Yohannan,37,Female,Kochi,Kerala,Savings,2024-06-15,73942,31-40
C01122,Kabir Upadhyay,36,Female,Kochi,Kerala,Current,2022-01-07,139584,31-40
C01123,Suhana Arora,23,Male,Pune,Maharashtra,Current,2022-11-30,395520,21-30
C01124,Miraan Dewan,27,Male,Kochi,Kerala,Current,2021-08-16,214012,21-30
C01125,Ojas Rau,40,Female,Pune,Maharashtra,Savings,2021-07-09,339863,31-40
C01126,Abram Johal,23,Male,Pune,Maharashtra,Current,2024-02-18,262302,21-30
C01127,Mishti Gour,40,Male,Pune,Maharashtra,Current,2023-07-04,475315,31-40
C01128,Romil Mallick,34,Male,Chennai,Tamil Nadu,Savings,2025-05-13,341826,31-40
C01129,Gatik Garg,41,Male,Hyderabad,Telangana,Savings,2025-05-28,426489,41-50
C01130,Jiya Sachdeva,58,Male,Bangalore,Karnataka,Current,2022-09-09,423738,51-60
C01131,Diya Soni,21,Male,Coimbatore,Tamil Nadu,Current,2024-11-03,370923,21-30
C01132,Indranil Bakshi,30,Female,Mumbai,Maharashtra,Savings,2022-10-19,140402,21-30
C01133,Shayak Vora,52,Male,Coimbatore,Tamil Nadu,Current,2025-01-11,498032,51-60
C01134,Veer Chakraborty,24,Male,Kochi,Kerala,Current,2023-08-29,347942,21-30
C01135,Charvi Chokshi,55,Male,Coimbatore,Tamil Nadu,Savings,2026-04-02,265770,51-60
C01136,Kanav Vyas,41,Female,Coimbatore,Tamil Nadu,Current,2025-01-27,394402,41-50
C01137,Baiju Anne,22,Female,Coimbatore,Tamil Nadu,Current,2021-10-02,389793,21-30
C01138,Nirvi Sarin,37,Male,Coimbatore,Tamil Nadu,Current,2021-09-15,380475,31-40
C01139,Raunak Sachdeva,56,Female,Hyderabad,Telangana,Current,2024-05-01,109497,51-60
C01140,Tara Gole,32,Female,Mumbai,Maharashtra,Current,2024-01-01,393989,31-40
C01141,Hunar Sarin,38,Male,Hyderabad,Telangana,Savings,2021-08-17,288468,31-40
C01142,Yuvaan Bose,49,Female,Coimbatore,Tamil Nadu,Current,2022-04-29,293957,41-50
C01143,Eva Rao,50,Male,Bangalore,Karnataka,Current,2024-10-31,394647,41-50
C01144,Armaan Loyal,22,Female,Coimbatore,Tamil Nadu,Savings,2021-09-21,178136,21-30
C01145,Urvi Apte,25,Female,Pune,Maharashtra,Savings,2025-09-08,284763,21-30
C01146,Diya Chanda,52,Male,Pune,Maharashtra,Current,2022-08-12,179135,51-60
C01147,Raghav Bassi,41,Male,Hyderabad,Telangana,Savings,2025-02-18,284307,41-50
C01148,Rhea Sachdev,25,Male,Pune,Maharashtra,Savings,2022-12-17,103658,21-30
C01149,Zeeshan Vaidya,23,Male,Kochi,Kerala,Savings,2025-01-23,264473,21-30
C01150,Khushi Anne,27,Male,Coimbatore,Tamil Nadu,Current,2022-01-01,354940,21-30
C01151,Sumer Sane,54,Female,Hyderabad,Telangana,Savings,2026-03-12,202075,51-60
C01152,Dhruv Kohli,59,Male,Coimbatore,Tamil Nadu,Savings,2023-05-25,497698,51-60
C01153,Tejas Johal,52,Male,Coimbatore,Tamil Nadu,Current,2023-07-05,429965,51-60
C01154,Madhav Raju,24,Female,Pune,Maharashtra,Current,2021-12-21,440978,21-30
C01155,Uthkarsh Bahri,24,Female,Bangalore,Karnataka,Savings,2024-10-12,394984,21-30
C01156,Samiha Choudhary,40,Male,Chennai,Tamil Nadu,Savings,2023-12-05,282359,31-40
C01157,Kismat Saha,27,Male,Chennai,Tamil Nadu,Current,2026-05-15,109331,21-30
